id,title,vote_average,vote_count,status,release_date,revenue,runtime,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
18937,Quest for Camelot,6.84,739,Released,1998-05-15,38172500,86,/m58yUAi6CuHJ61eYGtSOaV996qn.jpg,40000000,,tt0120800,en,Quest for Camelot,"During the times of King Arthur, Kayley is a brave girl who dreams of following her late father as a Knight of the Round Table. The evil Ruber wants to invade Camelot and take the throne of King Arthur, and Kayley has to stop him.",20.075,https://image.tmdb.org/t/p/w500/xBmKXg0phTpWaJVN0OP6yfGUJur.jpg,"Share The Adventure, Laughter and Song In a Land Where Magic Was Born And Where Wizards , Knights and Dragons Still Live.","Fantasy, Animation, Drama, Romance, Family","Warner Bros. Pictures, Warner Bros. Animation",United States of America,English,"sword, camelot, musical, king arthur, dragon, knights of the round table, villain song, based on story"
336000,The Glass Castle,7.172,739,Released,2017-08-11,22088533,127,/mIaR9Wno6FhBLCqoICe09PUFnYu.jpg,9000000,,tt2378507,en,The Glass Castle,"A young girl is raised in a dysfunctional family constantly on the run from the FBI. Living in poverty, she comes of age guided by her drunkard, ingenious father who distracts her with magical stories to keep her mind off the family's dire state, and her selfish, nonconformist mother who has no intention of raising a family, along with her younger brother and sister, and her other older sister. Together, they fend for each other as they mature in an unorthodox journey that is their family life.",16.652,https://image.tmdb.org/t/p/w500/d5fLQ9ZMa1jZ2mODCv5lOWJDugX.jpg,,Drama,"Lionsgate, Netter Productions, TIK Films",United States of America,English,"dysfunctional family, based on memoir or autobiography, father daughter relationship"
83564,La luna,7.845,738,Released,2012-02-10,0,7,/yJAQSaH6L2TIpF23ojGiBxtbVJJ.jpg,0,,tt1957945,en,La luna,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?",8.26,https://image.tmdb.org/t/p/w500/Boua5LFL3Xyn2ldIV6Dw7E5qCZ.jpg,A young boy discovers his family's most unusual line of work.,"Animation, Family",Pixar,United States of America,English,"moon, tradition, coming of age, discovery, short film"
174675,The Machine,5.9,738,Released,2013-04-25,314131,92,/3CcZRO5UMQwIA2f3U6bEnpjpegf.jpg,1500000,http://themachinemovie.com/,tt2317225,en,The Machine,"Already deep into a second Cold War, Britain’s Ministry of Defense seeks a game-changing weapon. Programmer Vincent McCarthy unwittingly provides an answer in The Machine, a super-strong human cyborg. When a programming bug causes the prototype to decimate his lab, McCarthy takes his obsessive efforts underground, far away from inquisitive eyes.",15.701,https://image.tmdb.org/t/p/w500/6bWUBFw5TghRXhQaM0Igbr49BPw.jpg,They Rise. We Fall.,"Science Fiction, Thriller",Red & Black Films,United Kingdom,English,"android, artificial intelligence (a.i.), experiment, dystopia, military, gynoid"
424619,Les Tuche 3,5.3,738,Released,2018-01-31,0,92,/c5rKuZFvEmRIntyiNFL20uZOO7s.jpg,0,http://www.pathefilms.com/film/lestuche3,tt7066382,fr,Les Tuche 3,"After a groundbreaking presidential election, Jeff Tuche becomes the new President of France and moves in the Elysee with his family to govern the country.",7.691,https://image.tmdb.org/t/p/w500/oPTP1AqGLfc01qrOtoVFuEFGJYs.jpg,,Comedy,"Pathé, TF1 Films Production",France,French,"lottery, sequel, élysée"
10122,Flight of the Navigator,6.888,738,Released,1986-07-30,18564613,90,/tg5Y6tS6gA4cLsYWMEgD8TMlEuE.jpg,9000000,,tt0091059,en,Flight of the Navigator,"12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.",22.078,https://image.tmdb.org/t/p/w500/tdRgQWMximj0tL6OWu9kRTtePmI.jpg,Come along on the greatest adventure of the summer!,"Family, Science Fiction, Adventure","New Star Entertainment, Walt Disney Pictures, Viking Film, PSO",United States of America,English,"florida, farewell, artificial intelligence (a.i.), flying saucer, nasa, homesickness, extraterrestrial technology, time travel, alien, electronic music score, dog, pets, alien technology, time jump"
6471,The Jerk,6.883,737,Released,1979-12-14,100000000,94,/llVPUs3j9RywSMstGRepSeS8vSL.jpg,4000000,,tt0079367,en,The Jerk,"After discovering he's not really black like the rest of his family, likable dimwit Navin Johnson runs off on a hilarious misadventure in this comedy classic that takes him from rags to riches and back to rags again. The slaphappy jerk strikes it rich, but life in the fast lane isn't all it's cracked up to be and, in the end, all that really matters to Johnson is his true love.",15.432,https://image.tmdb.org/t/p/w500/7uPt2OmkPmHLl3yz9CzZuWpNiOg.jpg,A rags to riches to rags story.,Comedy,"Universal Pictures, Aspen Film Society",United States of America,English,"blow, neominstrelsy, phone book, sharecropper, tennis court"
7553,Waiting...,6.3,737,Released,2005-10-07,18637690,94,/b37X97PCSxcl39CI2pzfVfmsAnV.jpg,3000000,,tt0348333,en,Waiting...,"Employees at a Bennigan's-like restaurant (called, creatively enough, Shenanigan's), kill time before their real lives get started. But while they wait, they'll have to deal with picky customers who want their steak cooked to order and enthusiastic managers who want to build the perfect wait staff. Luckily, these employees have effective revenge tactics.",23.471,https://image.tmdb.org/t/p/w500/h3NJDiaaliUH35ApXPu8PFKZwWz.jpg,What happens in the kitchen ends up on the plate.,Comedy,"LIFT Productions, Eden Rock Media",United States of America,"Russian, English","decision, waiter, hostess, trainee, gross out, employer employee relationship, glass pipe, screaming"
520023,Bodies Bodies Bodies,6.3,737,Released,2022-08-05,13905020,94,/tMvLze1KGP3rFIVNRRrWdC1FGp8.jpg,0,https://a24films.com/films/bodies-bodies-bodies,tt8110652,en,Bodies Bodies Bodies,"In an isolated family mansion, a group of rich 20-somethings decides to play Bodies Bodies Bodies, a game where one of them is secretly a ""killer"" while the rest tries to ""escape"". Things take a turn for the worse when real bodies start turning up, setting off a paranoid and dangerous chain of events.",19.384,https://image.tmdb.org/t/p/w500/hSuTjDmqRdy7Dii8ymnF2WILTeP.jpg,This is not a safe space.,"Comedy, Horror, Mystery","A24, 2AM, Stage 6 Films",United States of America,English,"infidelity, love triangle, sword, gun, paranoia, hurricane, rain, satire, mansion, whodunit, accidental death, power outage, lgbt, woman director, murder mystery, generation z, party, grand"
13312,Inside,6.716,736,Released,2007-06-13,0,83,/e6lU8ixv9xyUKMbqxqOaPIRmSP5.jpg,3000000,,tt0856288,fr,À l'intérieur,"Four months after the death of her husband, a woman on the brink of motherhood is tormented in her home by a strange woman who wants her unborn baby.",11.312,https://image.tmdb.org/t/p/w500/f9moV5ksoyOjWQvYc13vQZR4hPv.jpg,Terror comes calling.,"Horror, Thriller","La Fabrique de Films, BR Films, CinéCinéma, Canal+, Soficinéma 3, Uni Etoile 4, Cofinova 3",France,French,"baby, scissors, psychopath, photography, pregnancy, gore, murder, serial killer, slasher, car accident, home invasion, pregnant woman, death of husband, christmas, new french extremism, female psychopath"
16804,Departures,7.9,736,Released,2008-09-13,69932387,130,/AoWW2J4PoDe0IPuCVQOk50QFS4D.jpg,0,http://www.departures-themovie.com/,tt1069238,ja,おくりびと,"Daigo, a cellist, is laid off from his orchestra and moves with his wife back to his small hometown where the living is cheaper. Thinking he’s applying for a job at a travel agency he finds he’s being interviewed for work with departures of a more permanent nature – as an undertaker’s assistant.",11.575,https://image.tmdb.org/t/p/w500/mms4nMZuPYOyEengRxCaEk7SXMd.jpg,The gift of last memories.,Drama,"TBS, Amuse Soft Entertainment, MBS, Sedic, Shogakukan, TBS Radio, Shochiku, dentsu, The Asahi Shimbun",Japan,Japanese,"dying and death, funeral, octopus, coffin, cello, musical, based on memoir or autobiography, odd job, yamagata"
509585,7500,6.14,736,Released,2019-12-26,0,94,/67fMo9WOi67oNIRTLHjXbRdLxBJ.jpg,0,http://www.augenschein-filmproduktion.de/en/films/detail/id-7500.html,tt6436726,en,7500,"When terrorists try to seize control of a Berlin-Paris flight, a soft-spoken young American co-pilot struggles to save the lives of the passengers and crew while forging a surprising connection with one of the hijackers.",9.697,https://image.tmdb.org/t/p/w500/hL2uecLh2rTTbuVbOriXP0PhqIJ.jpg,The distress code is only the beginning.,"Drama, Thriller, Action","Augenschein Filmproduktion, SWR, BR, ARTE, Novotny & Novotny Filmproduktion, FilmNation Entertainment, Endeavor Content","Austria, Germany, United States of America","Arabic, English, Turkish, German","airplane, kidnapping, pilot, islam, flight, airplane hijacking, terrorism, airplane pilot, hijacked flight, islamic terrorism, religious extremism"
435615,Possessor,6.364,736,Released,2020-10-02,841334,104,/owTL741kAuvJDKYnXKJCgTRGRud.jpg,0,http://rhombusmedia.com/film/possessor/,tt5918982,en,Possessor,"Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.",13.727,https://image.tmdb.org/t/p/w500/oLQlUUSlI669r1bgQ7AlnjcrrvC.jpg,No body is safe.,"Horror, Thriller, Science Fiction","Rhombus Media, Rook Films, Particular Crowd, Téléfilm Canada, Arclight Films, Ingenious Media, Ontario Creates, Crave, Well Go USA Entertainment, Elevation Pictures","Australia, Canada, United Kingdom, United States of America",English,"mind control, gun, dystopia, hallucination, gore, murder, sanity, brutality, machine, tech noir, corporation, assassination attempt, brain implant, body horror, mind parasite, graphic violence"
410718,Before the Flood,7.689,736,Released,2016-10-21,0,93,/mGBmiWmi7JqeTWnrPicRbkXcsuO.jpg,0,,tt5929776,en,Before the Flood,"A look at how climate change affects our environment and what society can do to prevent the demise of endangered species, ecosystems, and native communities across the planet.",9.088,https://image.tmdb.org/t/p/w500/2fFTLaLbm8Ak7JBSYQ8Mb3jcFx9.jpg,"The science is clear, the future is not.",Documentary,"RatPac Documentary Films, Appian Way, National Geographic",United States of America,"English, French, Turkish","society, climate change, global warming, green energy, environment, environmentalism, endangered species, climate emergency, climate crisis"
11211,Bring It On: All or Nothing,6.657,736,Released,2006-08-08,0,99,/1C8aqNN4LG8RAOdWtj3HkeI3hhd.jpg,0,https://www.uphe.com/movies/bring-it-on-all-or-nothing,tt0490822,en,Bring It On: All or Nothing,"A transfer student at a rough high school tries joining the cheer-leading squad and finds that she not only has to face off against the head cheerleader, but also against her former school in preparation for a cheer-off competition.",1.271,https://image.tmdb.org/t/p/w500/f22svXDZLmuW69lXHIrmHvmdSuL.jpg,,Comedy,"Universal Studios Home Entertainment Family Productions, Beacon Pictures",United States of America,English,"high school, dance, sports, cheerleader, profession, music video, cheerleading, cheering crowd"
9964,Bad Taste,6.345,736,Released,1987-12-01,0,92,/amkcWvRxJfQZKepcz0WcpikuVC5.jpg,150000,,tt0092610,en,Bad Taste,"A team from the intergalactic fast food chain Crumb's Crunchy Delights descends on Earth, planning to make human flesh the newest taste sensation. After they wipe out the New Zealand town Kaihoro, the country’s Astro-Investigation and Defense Service (AIaDS) is called in to deal with the problem. Things are complicated due to Giles, an aid worker who comes to Kaihoro the same day to collect change from the residents. He is captured by the aliens, and AIaDS stages a rescue mission that quickly becomes an all-out assault on the aliens’ headquarters.",13.801,https://image.tmdb.org/t/p/w500/f0QHSGkvgjvXlmPfIaoco1jxLh6.jpg,Watch out Aliens... here comes Derek!,"Action, Comedy, Horror, Science Fiction","WingNut Films, New Zealand Film Commission",New Zealand,English,"new zealand, gore, collector, chainsaw, fast food, testosterone"
255343,Escobar: Paradise Lost,6.276,736,Released,2014-10-11,3758328,120,/4EMd9DU86rbd9XCjOjLHp5Khtn8.jpg,17000000,,tt2515030,en,Escobar: Paradise Lost,"For Pablo Escobar family is everything. When young surfer Nick falls for Escobar's niece, Maria, he finds his life on the line when he's pulled into the dangerous world of the family business.",18.195,https://image.tmdb.org/t/p/w500/4HngNLzCmUYCPB8FbxSZWN0eDKM.jpg,Welcome to the family,"Thriller, Romance","uFilm, Nexus Factory, Jaguar Films, Chapter 2, Roxbury, uMedia","Belgium, France, Spain","Spanish, English","surfer, murder, murderer"
396,Who's Afraid of Virginia Woolf?,7.746,735,Released,1966-06-22,33736689,131,/sZxPKiNCK8piKBtXAbm3Ucj6RQk.jpg,7500000,,tt0061184,en,Who's Afraid of Virginia Woolf?,"A history professor and his wife entertain a young couple who are new to the university's faculty. As the drinks flow, secrets come to light, and the middle-aged couple unload onto their guests the full force of the bitterness, dysfunction, and animosity that defines their marriage.",15.624,https://image.tmdb.org/t/p/w500/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg,You are cordially invited to George and Martha's for an evening of fun and games,Drama,"Chenault Productions, Warner Bros. Pictures",United States of America,"English, Latin","adultery, alcohol, professor, married couple, son, guest, black humor, based on play or musical, campus, new england, one night, marital tensions"
2134,The Time Machine,7.35,735,Released,1960-05-25,5902,103,/bUA6Fu0C2jGqrjn0A9AJwTRpq41.jpg,750000,,tt0054387,en,The Time Machine,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,26.468,https://image.tmdb.org/t/p/w500/x3BOzx2rUc5c3gG9UCelzSxv8n4.jpg,You Will Orbit into the Fantastic Future!,"Thriller, Adventure, Fantasy, Science Fiction, Romance","Galaxy Films Inc., George Pal Productions, Metro-Goldwyn-Mayer",United States of America,English,"future, london, england, based on novel or book, inventor, dystopia, time travel, time machine, victorian england, distant future, steampunk, underground civilization, morlock"
